16.08.2019;Bayern;0;Hertha BSC;0;24;Hertha BSC;marko;grujic;36;Hertha BSC;marko;grujic;39;Hertha BSC;marko;grujic;60;Hertha BSC;marko;grujic;24;Bayern;robert;lewandowski;36;Bayern;robert;lewandowski;39;Bayern;robert;lewandowski;60;Bayern;robert;lewandowski;24;Hertha BSC;dodi;lukebakio;36;Hertha BSC;dodi;lukebakio;39;Hertha BSC;dodi;lukebakio;60;Hertha BSC;dodi;lukebakio;
17.08.2019;Bremen;0;Düsseldorf;0;36;Düsseldorf;kaan;ayhan;47;Düsseldorf;kaan;ayhan;52;Düsseldorf;kaan;ayhan;64;Düsseldorf;kaan;ayhan;36;Bremen;johannes;eggestein;47;Bremen;johannes;eggestein;52;Bremen;johannes;eggestein;64;Bremen;johannes;eggestein;36;Düsseldorf;rouwen;hennings;47;Düsseldorf;rouwen;hennings;52;Düsseldorf;rouwen;hennings;64;Düsseldorf;rouwen;hennings;36;Düsseldorf;kenan;karaman;47;Düsseldorf;kenan;karaman;52;Düsseldorf;kenan;karaman;64;Düsseldorf;kenan;karaman;
17.08.2019;Freiburg;0;Mainz;0;81;Freiburg;lucas;holer;84;Freiburg;lucas;holer;87;Freiburg;lucas;holer;81;Freiburg;jonathan;schmid;84;Freiburg;jonathan;schmid;87;Freiburg;jonathan;schmid;81;Freiburg;luca;waldschmidt;84;Freiburg;luca;waldschmidt;87;Freiburg;luca;waldschmidt;
17.08.2019;Dortmund;0;Augsburg;0;1;Dortmund;paco;alcacer;3;Dortmund;paco;alcacer;51;Dortmund;paco;alcacer;57;Dortmund;paco;alcacer;59;Dortmund;paco;alcacer;82;Dortmund;paco;alcacer;1;Dortmund;julian;brandt;3;Dortmund;julian;brandt;51;Dortmund;julian;brandt;57;Dortmund;julian;brandt;59;Dortmund;julian;brandt;82;Dortmund;julian;brandt;1;Augsburg;florian;niederlechner;3;Augsburg;florian;niederlechner;51;Augsburg;florian;niederlechner;57;Augsburg;florian;niederlechner;59;Augsburg;florian;niederlechner;82;Augsburg;florian;niederlechner;1;Dortmund;marco;reus;3;Dortmund;marco;reus;51;Dortmund;marco;reus;57;Dortmund;marco;reus;59;Dortmund;marco;reus;82;Dortmund;marco;reus;1;Dortmund;jadon;sancho;3;Dortmund;jadon;sancho;51;Dortmund;jadon;sancho;57;Dortmund;jadon;sancho;59;Dortmund;jadon;sancho;82;Dortmund;jadon;sancho;
17.08.2019;Leverkusen;0;Paderborn;0;10;Leverkusen;leon;bailey;15;Leverkusen;leon;bailey;19;Leverkusen;leon;bailey;25;Leverkusen;leon;bailey;69;Leverkusen;leon;bailey;10;Leverkusen;kai;havertz;15;Leverkusen;kai;havertz;19;Leverkusen;kai;havertz;25;Leverkusen;kai;havertz;69;Leverkusen;kai;havertz;10;Paderborn;streli;mamba;15;Paderborn;streli;mamba;19;Paderborn;streli;mamba;25;Paderborn;streli;mamba;69;Paderborn;streli;mamba;10;Paderborn;sven;michel;15;Paderborn;sven;michel;19;Paderborn;sven;michel;25;Paderborn;sven;michel;69;Paderborn;sven;michel;10;Leverkusen;kevin;volland;15;Leverkusen;kevin;volland;19;Leverkusen;kevin;volland;25;Leverkusen;kevin;volland;69;Leverkusen;kevin;volland;
17.08.2019;Wolfsburg;0;Köln;0;16;Wolfsburg;maximilian;arnold;60;Wolfsburg;maximilian;arnold;90;Wolfsburg;maximilian;arnold;16;Köln;simon;terodde;60;Köln;simon;terodde;90;Köln;simon;terodde;16;Wolfsburg;wout;weghorst;60;Wolfsburg;wout;weghorst;90;Wolfsburg;wout;weghorst;
17.08.2019;Mönchengladbach;0;Schalke;0;
18.08.2019;Frankfurt;0;Hoffenheim;0;1;Frankfurt;martin;hinteregger;
18.08.2019;Union Berlin;0;RB Leipzig;0;16;RB Leipzig;marcel;halstenberg;31;RB Leipzig;marcel;halstenberg;42;RB Leipzig;marcel;halstenberg;69;RB Leipzig;marcel;halstenberg;16;RB Leipzig;christopher;nkunku;31;RB Leipzig;christopher;nkunku;42;RB Leipzig;christopher;nkunku;69;RB Leipzig;christopher;nkunku;16;RB Leipzig;marcel;sabitzer;31;RB Leipzig;marcel;sabitzer;42;RB Leipzig;marcel;sabitzer;69;RB Leipzig;marcel;sabitzer;16;RB Leipzig;timo;werner;31;RB Leipzig;timo;werner;42;RB Leipzig;timo;werner;69;RB Leipzig;timo;werner;
23.08.2019;Köln;0;Dortmund;0;29;Dortmund;paco;alcacer;70;Dortmund;paco;alcacer;86;Dortmund;paco;alcacer;90;Dortmund;paco;alcacer;29;Köln;dominick;drexler;70;Köln;dominick;drexler;86;Köln;dominick;drexler;90;Köln;dominick;drexler;29;Dortmund;achraf;hakimi;70;Dortmund;achraf;hakimi;86;Dortmund;achraf;hakimi;90;Dortmund;achraf;hakimi;29;Dortmund;jadon;sancho;70;Dortmund;jadon;sancho;86;Dortmund;jadon;sancho;90;Dortmund;jadon;sancho;
24.08.2019;Augsburg;0;Union Berlin;0;59;Union Berlin;sebastian;andersson;80;Union Berlin;sebastian;andersson;59;Augsburg;ruben;vargas;80;Augsburg;ruben;vargas;
24.08.2019;Paderborn;0;Freiburg;0;3;Freiburg;kwon;chang;21;Freiburg;kwon;chang;40;Freiburg;kwon;chang;90;Freiburg;kwon;chang;3;Paderborn;streli;mamba;21;Paderborn;streli;mamba;40;Paderborn;streli;mamba;90;Paderborn;streli;mamba;3;Freiburg;nils;petersen;21;Freiburg;nils;petersen;40;Freiburg;nils;petersen;90;Freiburg;nils;petersen;3;Freiburg;luca;waldschmidt;21;Freiburg;luca;waldschmidt;40;Freiburg;luca;waldschmidt;90;Freiburg;luca;waldschmidt;
24.08.2019;Hoffenheim;0;Bremen;0;42;Hoffenheim;ihlas;bebou;54;Hoffenheim;ihlas;bebou;59;Hoffenheim;ihlas;bebou;81;Hoffenheim;ihlas;bebou;87;Hoffenheim;ihlas;bebou;42;Hoffenheim;ermin;bicakcic;54;Hoffenheim;ermin;bicakcic;59;Hoffenheim;ermin;bicakcic;81;Hoffenheim;ermin;bicakcic;87;Hoffenheim;ermin;bicakcic;42;Bremen;niclas;fuellkrug;54;Bremen;niclas;fuellkrug;59;Bremen;niclas;fuellkrug;81;Bremen;niclas;fuellkrug;87;Bremen;niclas;fuellkrug;42;Hoffenheim;pavel;kade?abek;54;Hoffenheim;pavel;kade?abek;59;Hoffenheim;pavel;kade?abek;81;Hoffenheim;pavel;kade?abek;87;Hoffenheim;pavel;kade?abek;42;Bremen;yuya;osako;54;Bremen;yuya;osako;59;Bremen;yuya;osako;81;Bremen;yuya;osako;87;Bremen;yuya;osako;
24.08.2019;Düsseldorf;0;Leverkusen;0;6;Leverkusen;charles;aranguiz;33;Leverkusen;charles;aranguiz;39;Leverkusen;charles;aranguiz;82;Leverkusen;charles;aranguiz;6;Leverkusen;lewis;baker;33;Leverkusen;lewis;baker;39;Leverkusen;lewis;baker;82;Leverkusen;lewis;baker;6;Leverkusen;karim;bellarabi;33;Leverkusen;karim;bellarabi;39;Leverkusen;karim;bellarabi;82;Leverkusen;karim;bellarabi;6;Düsseldorf;alfredo;morales;33;Düsseldorf;alfredo;morales;39;Düsseldorf;alfredo;morales;82;Düsseldorf;alfredo;morales;
24.08.2019;Mainz;0;Mönchengladbach;0;18;Mönchengladbach;breel;embolo;31;Mönchengladbach;breel;embolo;77;Mönchengladbach;breel;embolo;79;Mönchengladbach;breel;embolo;18;Mönchengladbach;stefan;lainer;31;Mönchengladbach;stefan;lainer;77;Mönchengladbach;stefan;lainer;79;Mönchengladbach;stefan;lainer;18;Mönchengladbach;alassane;plea;31;Mönchengladbach;alassane;plea;77;Mönchengladbach;alassane;plea;79;Mönchengladbach;alassane;plea;18;Mainz;robin;quaison;31;Mainz;robin;quaison;77;Mainz;robin;quaison;79;Mainz;robin;quaison;
24.08.2019;Schalke;0;Bayern;0;20;Bayern;robert;lewandowski;50;Bayern;robert;lewandowski;75;Bayern;robert;lewandowski;
25.08.2019;RB Leipzig;0;Frankfurt;0;10;Frankfurt;goncalo;paciencia;80;Frankfurt;goncalo;paciencia;89;Frankfurt;goncalo;paciencia;10;RB Leipzig;yussuf;poulsen;80;RB Leipzig;yussuf;poulsen;89;RB Leipzig;yussuf;poulsen;10;RB Leipzig;timo;werner;80;RB Leipzig;timo;werner;89;RB Leipzig;timo;werner;
25.08.2019;Hertha BSC;0;Wolfsburg;0;9;Wolfsburg;josip;brekalo;82;Wolfsburg;josip;brekalo;90;Wolfsburg;josip;brekalo;9;Wolfsburg;jerome;roussillon;82;Wolfsburg;jerome;roussillon;90;Wolfsburg;jerome;roussillon;9;Wolfsburg;wout;weghorst;82;Wolfsburg;wout;weghorst;90;Wolfsburg;wout;weghorst;
30.08.2019;Mönchengladbach;0;RB Leipzig;0;38;Mönchengladbach;breel;embolo;47;Mönchengladbach;breel;embolo;90;Mönchengladbach;breel;embolo;90;Mönchengladbach;breel;embolo;38;RB Leipzig;timo;werner;47;RB Leipzig;timo;werner;90;RB Leipzig;timo;werner;90;RB Leipzig;timo;werner;
31.08.2019;Bayern;0;Mainz;0;6;Bayern;david;alaba;36;Bayern;david;alaba;45;Bayern;david;alaba;54;Bayern;david;alaba;64;Bayern;david;alaba;78;Bayern;david;alaba;80;Bayern;david;alaba;6;Bayern;kingsley;coman;36;Bayern;kingsley;coman;45;Bayern;kingsley;coman;54;Bayern;kingsley;coman;64;Bayern;kingsley;coman;78;Bayern;kingsley;coman;80;Bayern;kingsley;coman;6;Bayern;alphonso;davies;36;Bayern;alphonso;davies;45;Bayern;alphonso;davies;54;Bayern;alphonso;davies;64;Bayern;alphonso;davies;78;Bayern;alphonso;davies;80;Bayern;alphonso;davies;6;Bayern;robert;lewandowski;36;Bayern;robert;lewandowski;45;Bayern;robert;lewandowski;54;Bayern;robert;lewandowski;64;Bayern;robert;lewandowski;78;Bayern;robert;lewandowski;80;Bayern;robert;lewandowski;6;Mainz;jean;paul;36;Mainz;jean;paul;45;Mainz;jean;paul;54;Mainz;jean;paul;64;Mainz;jean;paul;78;Mainz;jean;paul;80;Mainz;jean;paul;6;Bayern;benjamin;pavard;36;Bayern;benjamin;pavard;45;Bayern;benjamin;pavard;54;Bayern;benjamin;pavard;64;Bayern;benjamin;pavard;78;Bayern;benjamin;pavard;80;Bayern;benjamin;pavard;6;Bayern;ivan;perisic;36;Bayern;ivan;perisic;45;Bayern;ivan;perisic;54;Bayern;ivan;perisic;64;Bayern;ivan;perisic;78;Bayern;ivan;perisic;80;Bayern;ivan;perisic;
31.08.2019;Leverkusen;0;Hoffenheim;0;
31.08.2019;Wolfsburg;0;Paderborn;0;12;Wolfsburg;josip;brekalo;56;Wolfsburg;josip;brekalo;12;Paderborn;;cauly;56;Paderborn;;cauly;
31.08.2019;Freiburg;0;Köln;0;40;Freiburg;rafael;czichos;52;Freiburg;rafael;czichos;90;Freiburg;rafael;czichos;40;Köln;anthony;modeste;52;Köln;anthony;modeste;90;Köln;anthony;modeste;40;Köln;ellyes;skhiri;52;Köln;ellyes;skhiri;90;Köln;ellyes;skhiri;
31.08.2019;Schalke;0;Hertha BSC;0;38;Schalke;jonjoe;kenny;48;Schalke;jonjoe;kenny;85;Schalke;jonjoe;kenny;38;Schalke;karim;rekik;48;Schalke;karim;rekik;85;Schalke;karim;rekik;38;Schalke;niklas;stark;48;Schalke;niklas;stark;85;Schalke;niklas;stark;
31.08.2019;Union Berlin;0;Dortmund;0;22;Dortmund;paco;alcacer;25;Dortmund;paco;alcacer;50;Dortmund;paco;alcacer;75;Dortmund;paco;alcacer;22;Union Berlin;sebastian;andersson;25;Union Berlin;sebastian;andersson;50;Union Berlin;sebastian;andersson;75;Union Berlin;sebastian;andersson;22;Union Berlin;marius;bulter;25;Union Berlin;marius;bulter;50;Union Berlin;marius;bulter;75;Union Berlin;marius;bulter;
01.09.2019;Bremen;0;Augsburg;0;6;Bremen;yuya;osako;12;Bremen;yuya;osako;21;Bremen;yuya;osako;46;Bremen;yuya;osako;67;Bremen;yuya;osako;6;Bremen;josh;sargent;12;Bremen;josh;sargent;21;Bremen;josh;sargent;46;Bremen;josh;sargent;67;Bremen;josh;sargent;6;Augsburg;ruben;vargas;12;Augsburg;ruben;vargas;21;Augsburg;ruben;vargas;46;Augsburg;ruben;vargas;67;Augsburg;ruben;vargas;
01.09.2019;Frankfurt;0;Düsseldorf;0;36;Frankfurt;bas;dost;57;Frankfurt;bas;dost;86;Frankfurt;bas;dost;36;Düsseldorf;rouwen;hennings;57;Düsseldorf;rouwen;hennings;86;Düsseldorf;rouwen;hennings;36;Frankfurt;goncalo;paciencia;57;Frankfurt;goncalo;paciencia;86;Frankfurt;goncalo;paciencia;
13.09.2019;Düsseldorf;0;Wolfsburg;0;16;Düsseldorf;niko;giesselmann;29;Düsseldorf;niko;giesselmann;16;Wolfsburg;wout;weghorst;29;Wolfsburg;wout;weghorst;
14.09.2019;Köln;0;Mönchengladbach;0;14;Mönchengladbach;alassane;plea;
14.09.2019;Union Berlin;0;Bremen;0;5;Union Berlin;sebastian;andersson;14;Union Berlin;sebastian;andersson;55;Union Berlin;sebastian;andersson;5;Bremen;niclas;fuellkrug;14;Bremen;niclas;fuellkrug;55;Bremen;niclas;fuellkrug;5;Bremen;davy;klaassen;14;Bremen;davy;klaassen;55;Bremen;davy;klaassen;
14.09.2019;Dortmund;0;Leverkusen;0;28;Dortmund;paco;alcacer;50;Dortmund;paco;alcacer;83;Dortmund;paco;alcacer;90;Dortmund;paco;alcacer;28;Dortmund;raphael;guerreiro;50;Dortmund;raphael;guerreiro;83;Dortmund;raphael;guerreiro;90;Dortmund;raphael;guerreiro;28;Dortmund;marco;reus;50;Dortmund;marco;reus;83;Dortmund;marco;reus;90;Dortmund;marco;reus;
14.09.2019;Mainz;0;Hertha BSC;0;40;Hertha BSC;marko;grujic;83;Hertha BSC;marko;grujic;88;Hertha BSC;marko;grujic;40;Mainz;robin;quaison;83;Mainz;robin;quaison;88;Mainz;robin;quaison;40;Mainz;jeremiah;st;83;Mainz;jeremiah;st;88;Mainz;jeremiah;st;
14.09.2019;Augsburg;0;Frankfurt;0;35;Augsburg;florian;niederlechner;43;Augsburg;florian;niederlechner;73;Augsburg;florian;niederlechner;35;Frankfurt;goncalo;paciencia;43;Frankfurt;goncalo;paciencia;73;Frankfurt;goncalo;paciencia;35;Augsburg;marco;richter;43;Augsburg;marco;richter;73;Augsburg;marco;richter;
14.09.2019;RB Leipzig;0;Bayern;0;3;RB Leipzig;emil;forsberg;45;RB Leipzig;emil;forsberg;3;Bayern;robert;lewandowski;45;Bayern;robert;lewandowski;
15.09.2019;Hoffenheim;0;Freiburg;0;11;Freiburg;christian;gunter;38;Freiburg;christian;gunter;59;Freiburg;christian;gunter;11;Freiburg;janik;haberer;38;Freiburg;janik;haberer;59;Freiburg;janik;haberer;11;Freiburg;nils;petersen;38;Freiburg;nils;petersen;59;Freiburg;nils;petersen;
15.09.2019;Paderborn;0;Schalke;0;8;Paderborn;;cauly;33;Paderborn;;cauly;49;Paderborn;;cauly;71;Paderborn;;cauly;83;Paderborn;;cauly;85;Paderborn;;cauly;8;Schalke;amine;harit;33;Schalke;amine;harit;49;Schalke;amine;harit;71;Schalke;amine;harit;83;Schalke;amine;harit;85;Schalke;amine;harit;8;Schalke;ahmed;kutucu;33;Schalke;ahmed;kutucu;49;Schalke;ahmed;kutucu;71;Schalke;ahmed;kutucu;83;Schalke;ahmed;kutucu;85;Schalke;ahmed;kutucu;8;Schalke;salif;sane;33;Schalke;salif;sane;49;Schalke;salif;sane;71;Schalke;salif;sane;83;Schalke;salif;sane;85;Schalke;salif;sane;8;Schalke;suat;serdar;33;Schalke;suat;serdar;49;Schalke;suat;serdar;71;Schalke;suat;serdar;83;Schalke;suat;serdar;85;Schalke;suat;serdar;
20.09.2019;Schalke;0;Mainz;0;36;Schalke;amine;harit;74;Schalke;amine;harit;89;Schalke;amine;harit;36;Mainz;karim;onisiwo;74;Mainz;karim;onisiwo;89;Mainz;karim;onisiwo;36;Schalke;suat;serdar;74;Schalke;suat;serdar;89;Schalke;suat;serdar;
21.09.2019;Hertha BSC;0;Paderborn;0;10;Hertha BSC;javairo;dilrosun;52;Hertha BSC;javairo;dilrosun;54;Hertha BSC;javairo;dilrosun;10;Hertha BSC;marius;wolf;52;Hertha BSC;marius;wolf;54;Hertha BSC;marius;wolf;10;Paderborn;ben;zolinski;52;Paderborn;ben;zolinski;54;Paderborn;ben;zolinski;
21.09.2019;Freiburg;0;Augsburg;0;23;Freiburg;lucas;holer;39;Freiburg;lucas;holer;23;Augsburg;florian;niederlechner;39;Augsburg;florian;niederlechner;
21.09.2019;Bayern;0;Köln;0;3;Bayern;philippe;coutinho;48;Bayern;philippe;coutinho;62;Bayern;philippe;coutinho;73;Bayern;philippe;coutinho;3;Bayern;robert;lewandowski;48;Bayern;robert;lewandowski;62;Bayern;robert;lewandowski;73;Bayern;robert;lewandowski;3;Bayern;ivan;perisic;48;Bayern;ivan;perisic;62;Bayern;ivan;perisic;73;Bayern;ivan;perisic;
21.09.2019;Leverkusen;0;Union Berlin;0;20;Leverkusen;lucas;alario;25;Leverkusen;lucas;alario;20;Leverkusen;kevin;volland;25;Leverkusen;kevin;volland;
21.09.2019;Bremen;0;RB Leipzig;0;13;RB Leipzig;willi;orban;35;RB Leipzig;willi;orban;83;RB Leipzig;willi;orban;13;RB Leipzig;marcel;sabitzer;35;RB Leipzig;marcel;sabitzer;83;RB Leipzig;marcel;sabitzer;13;RB Leipzig;marcelo;saracchi;35;RB Leipzig;marcelo;saracchi;83;RB Leipzig;marcelo;saracchi;
22.09.2019;Mönchengladbach;0;Düsseldorf;0;6;Düsseldorf;kasim;adams;74;Düsseldorf;kasim;adams;87;Düsseldorf;kasim;adams;6;Mönchengladbach;marcus;thuram;74;Mönchengladbach;marcus;thuram;87;Mönchengladbach;marcus;thuram;
22.09.2019;Frankfurt;0;Dortmund;0;11;Frankfurt;thomas;delaney;43;Frankfurt;thomas;delaney;66;Frankfurt;thomas;delaney;88;Frankfurt;thomas;delaney;11;Dortmund;jadon;sancho;43;Dortmund;jadon;sancho;66;Dortmund;jadon;sancho;88;Dortmund;jadon;sancho;11;Frankfurt;andre;silva;43;Frankfurt;andre;silva;66;Frankfurt;andre;silva;88;Frankfurt;andre;silva;11;Dortmund;axel;witsel;43;Dortmund;axel;witsel;66;Dortmund;axel;witsel;88;Dortmund;axel;witsel;
23.09.2019;Wolfsburg;0;Hoffenheim;0;6;Wolfsburg;admir;mehmedi;36;Wolfsburg;admir;mehmedi;6;Hoffenheim;sebastian;rudy;36;Hoffenheim;sebastian;rudy;
27.09.2019;Union Berlin;0;Frankfurt;0;48;Frankfurt;bas;dost;62;Frankfurt;bas;dost;86;Frankfurt;bas;dost;48;Frankfurt;andre;silva;62;Frankfurt;andre;silva;86;Frankfurt;andre;silva;48;Union Berlin;anthony;ujah;62;Union Berlin;anthony;ujah;86;Union Berlin;anthony;ujah;
28.09.2019;RB Leipzig;0;Schalke;0;29;RB Leipzig;emil;forsberg;43;RB Leipzig;emil;forsberg;58;RB Leipzig;emil;forsberg;83;RB Leipzig;emil;forsberg;29;Schalke;amine;harit;43;Schalke;amine;harit;58;Schalke;amine;harit;83;Schalke;amine;harit;29;Schalke;rabbi;matondo;43;Schalke;rabbi;matondo;58;Schalke;rabbi;matondo;83;Schalke;rabbi;matondo;29;Schalke;salif;sane;43;Schalke;salif;sane;58;Schalke;salif;sane;83;Schalke;salif;sane;
28.09.2019;Hoffenheim;0;Mönchengladbach;0;43;Mönchengladbach;florian;neuhaus;65;Mönchengladbach;florian;neuhaus;83;Mönchengladbach;florian;neuhaus;43;Mönchengladbach;alassane;plea;65;Mönchengladbach;alassane;plea;83;Mönchengladbach;alassane;plea;43;Mönchengladbach;marcus;thuram;65;Mönchengladbach;marcus;thuram;83;Mönchengladbach;marcus;thuram;
28.09.2019;Mainz;0;Wolfsburg;0;9;Wolfsburg;marcel;tisserand;
28.09.2019;Augsburg;0;Leverkusen;0;34;Leverkusen;kai;havertz;76;Leverkusen;kai;havertz;84;Leverkusen;kai;havertz;34;Leverkusen;florian;niederlechner;76;Leverkusen;florian;niederlechner;84;Leverkusen;florian;niederlechner;34;Leverkusen;kevin;volland;76;Leverkusen;kevin;volland;84;Leverkusen;kevin;volland;
28.09.2019;Paderborn;0;Bayern;0;15;Paderborn;jamilu;collins;55;Paderborn;jamilu;collins;68;Paderborn;jamilu;collins;79;Paderborn;jamilu;collins;84;Paderborn;jamilu;collins;15;Bayern;philippe;coutinho;55;Bayern;philippe;coutinho;68;Bayern;philippe;coutinho;79;Bayern;philippe;coutinho;84;Bayern;philippe;coutinho;15;Bayern;serge;gnabry;55;Bayern;serge;gnabry;68;Bayern;serge;gnabry;79;Bayern;serge;gnabry;84;Bayern;serge;gnabry;15;Bayern;robert;lewandowski;55;Bayern;robert;lewandowski;68;Bayern;robert;lewandowski;79;Bayern;robert;lewandowski;84;Bayern;robert;lewandowski;15;Paderborn;kai;proeger;55;Paderborn;kai;proeger;68;Paderborn;kai;proeger;79;Paderborn;kai;proeger;84;Paderborn;kai;proeger;
28.09.2019;Dortmund;0;Bremen;0;7;Bremen;marco;friedl;9;Bremen;marco;friedl;41;Bremen;marco;friedl;55;Bremen;marco;friedl;7;Dortmund;mario;goetze;9;Dortmund;mario;goetze;41;Dortmund;mario;goetze;55;Dortmund;mario;goetze;7;Bremen;milot;rashica;9;Bremen;milot;rashica;41;Bremen;milot;rashica;55;Bremen;milot;rashica;7;Dortmund;marco;reus;9;Dortmund;marco;reus;41;Dortmund;marco;reus;55;Dortmund;marco;reus;
29.09.2019;Düsseldorf;0;Freiburg;0;42;Düsseldorf;rouwen;hennings;45;Düsseldorf;rouwen;hennings;81;Düsseldorf;rouwen;hennings;42;Freiburg;jonathan;schmid;45;Freiburg;jonathan;schmid;81;Freiburg;jonathan;schmid;42;Freiburg;luca;waldschmidt;45;Freiburg;luca;waldschmidt;81;Freiburg;luca;waldschmidt;
29.09.2019;Köln;0;Hertha BSC;0;23;Hertha BSC;dedryck;boyata;58;Hertha BSC;dedryck;boyata;62;Hertha BSC;dedryck;boyata;83;Hertha BSC;dedryck;boyata;23;Hertha BSC;javairo;dilrosun;58;Hertha BSC;javairo;dilrosun;62;Hertha BSC;javairo;dilrosun;83;Hertha BSC;javairo;dilrosun;23;Hertha BSC;vedad;ibisevic;58;Hertha BSC;vedad;ibisevic;62;Hertha BSC;vedad;ibisevic;83;Hertha BSC;vedad;ibisevic;
04.10.2019;Hertha BSC;0;Düsseldorf;0;32;Hertha BSC;vladimir;darida;37;Hertha BSC;vladimir;darida;44;Hertha BSC;vladimir;darida;62;Hertha BSC;vladimir;darida;32;Hertha BSC;javairo;dilrosun;37;Hertha BSC;javairo;dilrosun;44;Hertha BSC;javairo;dilrosun;62;Hertha BSC;javairo;dilrosun;32;Düsseldorf;rouwen;hennings;37;Düsseldorf;rouwen;hennings;44;Düsseldorf;rouwen;hennings;62;Düsseldorf;rouwen;hennings;32;Hertha BSC;vedad;ibisevic;37;Hertha BSC;vedad;ibisevic;44;Hertha BSC;vedad;ibisevic;62;Hertha BSC;vedad;ibisevic;
05.10.2019;Freiburg;0;Dortmund;0;20;Freiburg;manuel;akanji;55;Freiburg;manuel;akanji;67;Freiburg;manuel;akanji;89;Freiburg;manuel;akanji;20;Dortmund;achraf;hakimi;55;Dortmund;achraf;hakimi;67;Dortmund;achraf;hakimi;89;Dortmund;achraf;hakimi;20;Freiburg;luca;waldschmidt;55;Freiburg;luca;waldschmidt;67;Freiburg;luca;waldschmidt;89;Freiburg;luca;waldschmidt;20;Dortmund;axel;witsel;55;Dortmund;axel;witsel;67;Dortmund;axel;witsel;89;Dortmund;axel;witsel;
05.10.2019;Paderborn;0;Mainz;0;8;Mainz;daniel;brosinski;14;Mainz;daniel;brosinski;32;Mainz;daniel;brosinski;8;Mainz;robin;quaison;14;Mainz;robin;quaison;32;Mainz;robin;quaison;8;Paderborn;ben;zolinski;14;Paderborn;ben;zolinski;32;Paderborn;ben;zolinski;
